Price,Estimated owners,Positive,Negative,Genres,Owners_clean,Total_reviews,Review_score
0,1,65,4,"Action,Indie",1,69,0.9420289855072463
80,2,74,24,"Adventure,RPG,Strategy",2,98,0.7551020408163265
0,11,76,12,"Action,Adventure,Indie,Strategy",11,88,0.8636363636363636
0,8,2658,856,"Indie,Simulation,Strategy",8,3514,0.7564029595902105
20,3056,499,37,"Casual,Simulation",3056,536,0.9309701492537313
85,2,109,119,"Action,Adventure,Indie,RPG",2,228,0.4780701754385965
0,1,358,95,"Action,Adventure,Indie",1,453,0.7902869757174393
50,5,2063,308,"Indie,RPG",5,2371,0.8700970054829186
80,119,5916,692,"Indie,Simulation,Strategy",119,6608,0.8952784503631961
51,3,656,423,"Action,Adventure,Indie",3,1079,0.607970342910102
30,1,40,3,"Adventure,Casual,Indie,RPG",1,43,0.9302325581395349
80,1,17,13,"Casual,Indie",1,30,0.5666666666666667
0,1,182,3,"Adventure,Casual,Free To Play,Indie",1,185,0.9837837837837838
0,30,3047,304,Strategy,30,3351,0.9092808116980006
40,282,18520,2114,"Action,Adventure,Casual,Indie,Massively Multiplayer,Racing",282,20634,0.8975477367451778
35,68,2153,214,RPG,68,2367,0.9095901985635826
30,13,474,32,"Action,Indie",13,506,0.9367588932806324
50,2,9,0,"Casual,Indie,Simulation",2,9,1.0
0,1,11,3,"Action,Indie,Simulation",1,14,0.7857142857142857
0,2,687,98,"Action,Indie",2,785,0.8751592356687898
18,57,1756,992,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Strategy,Early Access",57,2748,0.6390101892285298
50,1,81,9,"Adventure,Indie",1,90,0.9
30,4,28,2,"Casual,Indie,RPG,Simulation",4,30,0.9333333333333333
50,3,285,42,"Action,Indie,Racing",3,327,0.8715596330275229
20,11,105,15,"Adventure,Indie,RPG,Early Access",11,120,0.875
21,6,185,45,"Casual,Indie,RPG,Simulation",6,230,0.8043478260869565
0,51,720,205,Simulation,51,925,0.7783783783783784
0,1,10,18,"Adventure,Casual",1,28,0.35714285714285715
67,12,145,13,"Casual,Strategy",12,158,0.9177215189873418
90,171,16364,3147,"Massively Multiplayer,Sports",171,19511,0.8387063707652094
30,3,58,7,Action,3,65,0.8923076923076924
0,1,481,88,"Action,Casual,Indie",1,569,0.8453427065026362
73,1,197,80,"Action,Adventure,Indie,RPG,Simulation,Strategy",1,277,0.7111913357400722
35,60,1790,64,"Adventure,Casual,RPG",60,1854,0.9654800431499461
50,3,118,10,"Action,Simulation",3,128,0.921875
65,15,1962,226,"Casual,Indie,Strategy",15,2188,0.896709323583181
10,1492,1502,271,"Adventure,Casual,Indie,RPG,Simulation,Strategy",1492,1773,0.847151720248167
60,1,12,2,"Action,Simulation,Strategy",1,14,0.8571428571428571
40,12,703,284,"Action,Adventure,Indie,RPG",12,987,0.7122593718338399
40,162,9461,1323,Strategy,162,10784,0.8773182492581603
0,2,558,41,"Action,Casual,Free To Play,Indie,Simulation,Sports",2,599,0.9315525876460768
34,24,113,89,"RPG,Strategy",24,202,0.5594059405940595
0,12,693,242,"Action,Casual,Free To Play,Indie,RPG",12,935,0.7411764705882353
50,67,450,46,Adventure,67,496,0.907258064516129
0,7,486,152,"Adventure,Casual,Indie,Simulation",7,638,0.7617554858934169
0,72,5814,350,"Casual,RPG,Free To Play",72,6164,0.9432186891628812
0,1,248,5,Adventure,1,253,0.9802371541501976
45,2,1801,23,"Adventure,Casual,Indie",2,1824,0.987390350877193
0,1,17,2,"Casual,Indie,Simulation,Sports,Early Access",1,19,0.8947368421052632
0,4,189,22,"Casual,Indie,Strategy",4,211,0.8957345971563981
50,1,57,47,"Adventure,Casual",1,104,0.5480769230769231
42,19,414,263,"Animation & Modeling,Design & Illustration,Utilities,Early Access",19,677,0.6115214180206795
30,2,141,40,"Indie,RPG",2,181,0.7790055248618785
60,474,10177,218,"Adventure,Casual,Simulation",474,10395,0.979028379028379
20,12,20,15,"Action,Adventure,RPG,Simulation,Early Access",12,35,0.5714285714285714
0,3,1254,207,"Casual,Indie,Strategy",3,1461,0.8583162217659137
50,1,45,19,"Adventure,Indie,RPG,Strategy",1,64,0.703125
0,1,516,459,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",1,975,0.5292307692307693
0,1,95,86,"Action,Adventure,Free To Play,Massively Multiplayer,RPG,Strategy",1,181,0.5248618784530387
0,162,18879,2352,"Action,Adventure,Indie,Free To Play",162,21231,0.8892185954500494
75,268,7215,1850,"Action,Indie,Simulation,Strategy",268,9065,0.7959183673469388
80,4,1781,1087,"Adventure,Indie,RPG,Simulation",4,2868,0.6209902370990237
25,6,165,30,"Action,Strategy",6,195,0.8461538461538461
0,10,4061,473,"Action,Adventure",10,4534,0.8956771063078959
80,1,251,66,"Action,Indie",1,317,0.7917981072555205
0,1,14,8,"Adventure,Indie,RPG",1,22,0.6363636363636364
70,10,2559,250,"Adventure,Indie,Simulation",10,2809,0.911000355998576
0,1,13,8,"Action,Free To Play",1,21,0.6190476190476191
0,1,17,0,"Animation & Modeling,Design & Illustration,Utilities,Game Development",1,17,1.0
75,2,35,16,"Action,Casual,Simulation,Sports,Strategy",2,51,0.6862745098039216
0,1,96,16,"Casual,Free To Play,Indie",1,112,0.8571428571428571
30,1,26,0,"Indie,RPG",1,26,1.0
80,1,9,16,"Action,Adventure,Indie",1,25,0.36
65,7,604,73,"Action,Adventure,RPG",7,677,0.8921713441654358
60,1,87,30,"Adventure,Indie",1,117,0.7435897435897436
70,1,306,127,"Action,Adventure,Indie",1,433,0.7066974595842956
40,65,5638,1534,"Adventure,Indie,RPG,Simulation,Strategy",65,7172,0.7861126603457892
70,1,21,0,"Adventure,Casual,Indie,Strategy",1,21,1.0
25,3,8,2,Casual,3,10,0.8
0,1,28,1,"Adventure,Indie",1,29,0.9655172413793104
0,5,599,365,"Action,Indie,Strategy",5,964,0.6213692946058091
30,35,273,62,"Action,Adventure",35,335,0.8149253731343283
0,21,289,97,"Casual,Animation & Modeling,Design & Illustration,Utilities",21,386,0.7487046632124352
0,12,2804,1833,"Action,Adventure,Indie,Massively Multiplayer,RPG,Free To Play,Early Access",12,4637,0.6047013155057149
70,3,3358,560,"Action,Indie",3,3918,0.857069933639612
0,8,5196,229,"Action,Indie",8,5425,0.9577880184331797
90,4,349,292,Sports,4,641,0.5444617784711389
60,2,34,3,"Action,Casual,Indie,Strategy",2,37,0.918918918918919
25,1,45,8,"Indie,RPG,Simulation,Strategy,Early Access",1,53,0.8490566037735849
0,3,479,407,"Action,Racing,Simulation,Sports",3,886,0.5406320541760722
70,1,820,686,"Casual,Indie,Simulation,Strategy",1,1506,0.5444887118193891
50,3,676,461,"Action,Adventure,Indie,Simulation",3,1137,0.594547053649956
70,1,50,0,"Adventure,Indie",1,50,1.0
50,16,355,8,"Action,Casual,Simulation",16,363,0.977961432506887
0,546,16923,4093,"Action,Adventure,Massively Multiplayer,RPG,Free To Play",546,21016,0.8052436239055958
90,6,82,32,"Action,Adventure,Indie",6,114,0.7192982456140351
50,1,26,0,"Casual,Indie,Early Access",1,26,1.0
25,92,1350,304,"Adventure,Casual,Indie,RPG,Strategy,Early Access",92,1654,0.8162031438935913
40,365,26639,958,"Casual,Indie,Simulation,Strategy",365,27597,0.9652860818204877
0,1,23,1,"Action,Adventure,Indie",1,24,0.9583333333333334
0,2,831,141,"RPG,Simulation,Strategy",2,972,0.8549382716049383
90,23,10347,2766,"Action,Adventure,Indie",23,13113,0.7890642873484328
0,3,222,50,"Adventure,Indie,Strategy,Early Access",3,272,0.8161764705882353
60,25,1545,101,"Adventure,Casual",25,1646,0.9386391251518833
55,1,13,5,"Adventure,Casual,Indie,Simulation",1,18,0.7222222222222222
85,303,14118,1834,"Indie,RPG,Simulation,Strategy",303,15952,0.8850300902708125
0,1,23,3,Adventure,1,26,0.8846153846153846
0,5,65,19,"Action,RPG",5,84,0.7738095238095238
0,6,30,28,"Adventure,Indie",6,58,0.5172413793103449
65,45,1724,577,"Action,Adventure,Indie,RPG,Simulation,Strategy",45,2301,0.7492394611038679
75,11,792,105,Strategy,11,897,0.882943143812709
0,3,58,3,RPG,3,61,0.9508196721311475
80,23,2368,640,"Action,Adventure,Indie,Simulation,Strategy",23,3008,0.7872340425531915
0,1,19,1,"Action,Adventure,Indie",1,20,0.95
34,12,376,43,"Adventure,Casual,Indie",12,419,0.8973747016706444
70,1,892,36,"Adventure,Casual,Indie",1,928,0.9612068965517241
40,1,74,10,"Adventure,Indie,RPG",1,84,0.8809523809523809
20,3,19334,620,"Adventure,Casual,Indie,RPG,Simulation",3,19954,0.9689285356319535
50,1,64,3,"Casual,Indie",1,67,0.9552238805970149
40,2,356,67,"Adventure,Casual,RPG,Strategy",2,423,0.8416075650118203
80,205,2688,140,"Action,Casual",205,2828,0.9504950495049505
72,4,861,85,"Casual,Indie",4,946,0.9101479915433404
20,1,83,27,"RPG,Simulation",1,110,0.7545454545454545
0,9,1559,171,"Action,Adventure,Indie,RPG",9,1730,0.9011560693641618
60,16,6681,357,"Indie,RPG,Simulation,Strategy",16,7038,0.9492753623188406
40,7,1650,449,"Action,Adventure,Indie,RPG",7,2099,0.786088613625536
75,2,486,55,"Adventure,Indie,RPG",2,541,0.8983364140480592
80,64,7676,1840,"Action,Adventure,Strategy",64,9516,0.8066414459857083
50,2,69,44,"Indie,RPG,Simulation",2,113,0.6106194690265486
40,1,2558,47,"Indie,RPG",1,2605,0.981957773512476
0,14,1630,469,Action,14,2099,0.7765602667937113
50,1,205,45,"Adventure,Indie",1,250,0.82
0,5,273,4,"Action,Indie",5,277,0.9855595667870036
80,15,11103,1101,"Action,Indie",15,12204,0.9097836774827925
0,2,33,5,"Adventure,Indie,Simulation",2,38,0.868421052631579
33,72,1080,189,"Action,RPG",72,1269,0.851063829787234
70,2,415,118,"Action,Adventure,Indie,RPG",2,533,0.7786116322701688
0,3,159,22,"Action,Indie",3,181,0.8784530386740331
40,4,483,67,"Action,Adventure,Indie,RPG",4,550,0.8781818181818182
40,45,2142,269,"Action,Casual,Indie",45,2411,0.8884280381584405
20,80,5263,169,"Indie,Simulation,Sports",80,5432,0.9688880706921944
0,1,31,8,"Casual,Utilities",1,39,0.7948717948717948
0,1,11,2,"Action,Casual,Indie,Simulation",1,13,0.8461538461538461
90,11,1583,206,"Adventure,Casual,Indie,Simulation",11,1789,0.8848518725544997
65,5,396,37,"Action,Adventure",5,433,0.9145496535796767
0,1,33,6,"Action,Adventure,Indie",1,39,0.8461538461538461
0,6,5644,374,"Casual,Free To Play,Indie,Strategy",6,6018,0.9378531073446328
0,23,82,29,Simulation,23,111,0.7387387387387387
0,346,4778,294,"Action,Strategy",346,5072,0.9420347003154574
75,1,778,106,"Action,Indie,Racing",1,884,0.8800904977375565
0,1,243,174,"Adventure,Indie",1,417,0.5827338129496403
0,27,8392,227,"Adventure,Casual,Indie",27,8619,0.9736628379162315
70,1,26,5,Simulation,1,31,0.8387096774193549
0,1,36,14,"Indie,Simulation",1,50,0.72
0,4,381,375,"Casual,Free To Play,Strategy",4,756,0.503968253968254
60,1,122,7,"Action,Adventure,Indie",1,129,0.9457364341085271
0,4,503,143,"Indie,Simulation,Strategy",4,646,0.7786377708978328
35,697,5257,1303,"Simulation,Strategy,Early Access",697,6560,0.8013719512195122
25,22,223,2,"Casual,Indie",22,225,0.9911111111111112
0,2,35,10,"RPG,Simulation,Strategy,Early Access",2,45,0.7777777777777778
60,26,7832,585,Action,26,8417,0.9304978020672449
80,3,782,225,"Adventure,Indie,Simulation,Strategy",3,1007,0.7765640516385303
60,3,36,8,Action,3,44,0.8181818181818182
0,4,7165,504,"Adventure,Indie",4,7669,0.934280871039249
0,5,431,119,Adventure,5,550,0.7836363636363637
35,3,313,122,"Simulation,Strategy",3,435,0.7195402298850575
35,13,268,20,Adventure,13,288,0.9305555555555556
50,13,268,80,"Action,Adventure,Casual,Indie,Strategy",13,348,0.7701149425287356
45,2,418,10,"Action,Adventure,Casual,Indie",2,428,0.9766355140186916
0,12,424,35,"Casual,Indie,Strategy",12,459,0.9237472766884531
0,1,81,13,"Action,Adventure",1,94,0.8617021276595744
0,196,56080,8779,"Action,Adventure,Indie",196,64859,0.8646448449713995
30,71,2030,100,"Action,RPG",71,2130,0.9530516431924883
50,6,634,341,"Indie,Simulation,Strategy",6,975,0.6502564102564102
30,129,931,208,"Adventure,Indie,Massively Multiplayer",129,1139,0.8173836698858647
33,17,2182,45,"Action,Adventure,Indie,Simulation",17,2227,0.9797934440951953
0,3,2031,184,"Action,Indie,Massively Multiplayer",3,2215,0.9169300225733634
58,1,17,2,"Action,Casual,Indie,Racing",1,19,0.8947368421052632
70,231,5721,1112,"RPG,Strategy",231,6833,0.8372603541636178
92,5,102,55,"Casual,Indie",5,157,0.6496815286624203
67,62,12068,907,"Action,Adventure",62,12975,0.9300963391136802
50,1,21,3,Indie,1,24,0.875
50,1,51,6,RPG,1,57,0.8947368421052632
85,6,403,56,"Action,Casual,Indie",6,459,0.8779956427015251
30,43,2995,190,"Adventure,Indie,RPG,Simulation",43,3185,0.9403453689167975
0,2,240,17,Strategy,2,257,0.933852140077821
50,1,1536,395,"Casual,Indie,RPG",1,1931,0.7954427757638529
70,39,3209,165,"Casual,Indie,Simulation,Strategy",39,3374,0.9510966212211025
0,1,24,1,"Action,Casual,Indie,RPG,Early Access",1,25,0.96
0,31,1005,112,"Adventure,RPG",31,1117,0.8997314234556849
70,1,182,48,"RPG,Strategy",1,230,0.7913043478260869
0,5,163,18,"Indie,Simulation,Strategy",5,181,0.9005524861878453
0,1,40,8,Strategy,1,48,0.8333333333333334
50,251,15967,957,"Adventure,Casual,Indie,Simulation,Strategy",251,16924,0.9434530843772158
0,1,9,2,"Action,Casual",1,11,0.8181818181818182
51,1,1525,245,Casual,1,1770,0.8615819209039548
75,1,37,3,"Indie,Simulation,Strategy",1,40,0.925
60,2,140,4,"Adventure,Indie",2,144,0.9722222222222222
0,2,603,90,"Adventure,Indie",2,693,0.8701298701298701
0,2,18,17,"Casual,Utilities",2,35,0.5142857142857142
35,5,51,48,Casual,5,99,0.5151515151515151
0,1,66,12,"Casual,Indie,Simulation,Strategy",1,78,0.8461538461538461
0,1,52,4,"Casual,Strategy",1,56,0.9285714285714286
0,5,20,20,"Casual,Indie",5,40,0.5
45,1,45,11,"Adventure,Casual,Indie,RPG",1,56,0.8035714285714286
0,1,242,28,"Casual,Free To Play,Indie,Early Access",1,270,0.8962962962962963
77,1,208,61,RPG,1,269,0.7732342007434945
35,7,349,46,Adventure,7,395,0.8835443037974684
20,2,42,6,"Action,Adventure,Casual,Indie,Early Access",2,48,0.875
50,5,243,45,"Indie,RPG,Simulation,Strategy",5,288,0.84375
0,5,540,160,"Action,Casual,Indie,Strategy",5,700,0.7714285714285715
30,4,838,26,Action,4,864,0.9699074074074074
60,2,722,285,"Indie,RPG,Simulation",2,1007,0.7169811320754716
90,6,1898,488,"Racing,Simulation,Sports",6,2386,0.7954735959765298
90,1492,34070,13002,"Action,Adventure,Simulation",1492,47072,0.7237848402447314
70,10,4023,227,"Action,Casual,Indie",10,4250,0.9465882352941176
50,514,41028,2021,"Action,Adventure",514,43049,0.9530534971776348
80,5,840,126,"Adventure,Indie",5,966,0.8695652173913043
70,11,4547,490,"Adventure,Indie,RPG",11,5037,0.9027198729402423
25,3,200,16,"Adventure,Indie",3,216,0.9259259259259259
75,49,3602,197,Strategy,49,3799,0.9481442484864439
0,55,1292,293,"Casual,Indie,Free To Play",55,1585,0.8151419558359622
33,3,38,54,"Casual,Simulation",3,92,0.41304347826086957
48,6,131,16,"Casual,Indie,Simulation,Sports,Strategy",6,147,0.891156462585034
80,222,6295,1732,Racing,222,8027,0.7842282297246792
35,1,274,79,"Action,Adventure,Indie,Massively Multiplayer,Racing,Simulation,Early Access",1,353,0.7762039660056658
